"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DECR_QN_RECURSO","DECR_DURACAO_RECURSO"
"111","69","1.5","6"
"111","69","1.5","5"
"111","73","1.2","13"
"111","74","1.5","1"
"111","74","1.5","10"
"111","74","1.5","6"
"111","74","1.5","5"
"111","76","0.7","13"
"111","77","0.7","5"
"111","79","1","6"
"111","81","0.8","13"
"111","82","1","6"
"111","82","1","5"
"112","43","1","1"
"112","44","0.8","15"
"112","46","1","1"
"112","47","1.1","5"
"112","47","1.1","8"
"112","47","1.1","16"
"112","47","1.1","15"
"112","48","1.5","5"
"112","48","1.5","8"
"112","50","0.5","5"
"112","52","0.8","5"
"112","52","0.8","8"
"112","52","0.8","16"
"112","55","0.4","1"
"112","56","0.6","15"
"112","58","1.2","1"
"112","59","1.5","5"
"112","59","1.5","8"
"112","59","1.5","16"
"112","59","1.5","15"
"112","68","1.2","1"
"112","69","1.5","5"
"112","69","1.5","8"
"112","69","1.5","16"
"112","69","1.5","15"
"112","73","1.2","1"
"112","74","1.5","5"
"112","74","1.5","8"
"112","74","1.5","16"
"112","74","1.5","15"
"112","76","0.7","1"
"112","78","1","1"
"112","79","1","16"
"112","79","1","15"
"112","81","0.8","1"
"112","82","1","16"
"112","82","1","15"
"113","44","0.8","10"
"113","47","1.1","1"
"113","47","1.1","11"
"113","47","1.1","10"
"113","52","0.8","1"
"113","56","0.6","11"
"113","56","0.6","10"
"113","59","1.5","1"
"113","59","1.5","11"
"113","59","1.5","10"
"113","69","1.5","1"
"113","69","1.5","11"
"113","69","1.5","10"
"113","74","1.5","1"
"113","74","1.5","11"
"113","74","1.5","10"
"113","79","1","11"
"113","79","1","10"
"113","82","1","11"
"113","82","1","10"
"114","44","0.8","17"
"114","47","1.1","4"
"114","47","1.1","17"
"114","52","0.8","4"
"114","52","0.8","17"
"114","59","1.5","4"
"114","59","1.5","17"
"114","69","1.5","4"
"114","69","1.5","17"
"114","74","1.5","4"
"114","74","1.5","17"
"114","79","1","17"
"114","84","1","17"
"115","44","0.8","15"
"115","44","0.8","1"
"115","47","1.1","2"
"115","47","1.1","3"
"115","47","1.1","8"
"115","47","1.1","8"
"115","47","1.1","15"
"115","47","1.1","1"
"115","49","1.5","3"
"115","51","0.5","2"
"115","52","0.8","2"
"115","56","0.6","8"
"115","56","0.6","15"
"115","56","0.6","1"
"115","59","1.5","2"
"115","59","1.5","3"
"115","59","1.5","8"
"115","59","1.5","8"
"115","59","1.5","15"
"115","59","1.5","1"
"115","69","1.5","2"
"115","69","1.5","3"
"115","69","1.5","8"
"115","69","1.5","8"
"115","69","1.5","15"
"115","69","1.5","1"
"115","74","1.5","2"
"115","74","1.5","3"
"115","74","1.5","8"
"115","74","1.5","8"
"115","74","1.5","15"
"115","74","1.5","1"
"115","77","0.7","15"
"115","77","0.7","1"
"115","79","1","8"
"115","79","1","8"
"115","82","1","8"
"115","82","1","15"
"115","82","1","1"
"116","47","1.1","2"
"116","47","1.1","4"
"116","47","1.1","11"
"116","47","1.1","7"
"116","48","1.5","4"
"116","51","0.5","2"
"116","52","0.8","2"
"116","56","0.6","11"
"116","56","0.6","7"
"116","59","1.5","2"
"116","59","1.5","4"
"116","59","1.5","11"
"116","59","1.5","7"
"116","69","1.5","2"
"116","69","1.5","4"
"116","69","1.5","11"
"116","69","1.5","7"
"116","74","1.5","2"
"116","74","1.5","4"
"116","74","1.5","11"
"116","74","1.5","7"
"116","79","1","11"
"116","79","1","7"
"116","82","1","11"
"116","82","1","7"
"117","44","0.8","5"
"117","44","0.8","1"
"117","47","1.1","1"
"117","47","1.1","3"
"117","47","1.1","6"
"117","47","1.1","5"
"117","47","1.1","1"
"117","48","1.5","3"
"117","51","0.5","1"
"117","52","0.8","1"
"117","56","0.6","6"
"117","56","0.6","5"
"117","56","0.6","1"
"117","59","1.5","1"
"117","59","1.5","3"
"117","59","1.5","6"
"117","59","1.5","5"
"117","59","1.5","1"
"117","69","1.5","1"
"117","69","1.5","3"
"117","69","1.5","6"
"117","69","1.5","5"
"117","69","1.5","1"
"117","74","1.5","1"
"117","74","1.5","3"
"117","74","1.5","6"
"117","74","1.5","5"
"117","74","1.5","1"
"117","77","0.7","5"
"117","77","0.7","1"
"117","79","1","6"
"117","82","1","6"
"117","82","1","5"
"117","82","1","1"
"118","43","1","1"
"118","44","0.8","5"
"118","46","1","1"
"118","47","1.1","3"
"118","47","1.1","7"
"118","47","1.1","5"
"118","47","1.1","5"
"118","48","1.5","3"
"118","48","1.5","7"
"118","50","0.5","3"
"118","52","0.8","3"
"118","52","0.8","7"
"118","55","0.4","1"
"118","56","0.6","5"
"118","56","0.6","5"
"118","58","1.2","1"
"118","59","1.5","3"
"118","59","1.5","7"
"118","59","1.5","5"
"118","59","1.5","5"
"118","68","1.2","1"
"118","69","1.5","3"
"118","69","1.5","7"
"118","69","1.5","5"
"118","69","1.5","5"
"118","73","1.2","1"
"118","74","1.5","3"
"118","74","1.5","7"
"118","74","1.5","5"
"118","74","1.5","5"
"118","79","1","5"
"118","79","1","5"
"118","81","0.8","1"
"118","82","1","5"
"118","82","1","5"
"119","43","1","6"
"119","46","1","6"
"119","47","1.1","2"
"119","47","1.1","6"
"119","47","1.1","2"
"119","47","1.1","5"
"119","48","1.5","6"
"119","49","1.5","2"
"119","51","0.5","2"
"119","52","0.8","2"
"119","55","0.4","6"
"119","56","0.6","2"
"119","56","0.6","5"
"119","58","1.2","6"
"119","59","1.5","2"
"119","59","1.5","6"
"119","59","1.5","2"
"119","59","1.5","5"
"119","68","1.2","6"
"119","69","1.5","2"
"119","69","1.5","6"
"119","69","1.5","2"
"119","69","1.5","5"
"119","73","1.2","6"
"119","74","1.5","2"
"119","74","1.5","6"
"119","74","1.5","2"
"119","74","1.5","5"
"119","76","0.7","6"
"119","79","1","2"
"119","79","1","5"
"119","81","0.8","6"
"119","82","1","2"
"119","82","1","5"
"120","47","1.1","7"
"120","48","1.5","7"
"120","50","0.5","7"
"120","52","0.8","7"
"120","59","1.5","7"
"120","69","1.5","7"
"120","74","1.5","7"
"121","43","1","1"
"121","46","1","1"
"121","47","1.1","1"
"121","47","1.1","6"
"121","47","1.1","10"
"121","48","1.5","6"
"121","51","0.5","1"
"121","52","0.8","1"
"121","55","0.4","1"
"121","56","0.6","10"
"121","58","1.2","1"
"121","59","1.5","1"
"121","59","1.5","6"
"121","59","1.5","10"
"121","68","1.2","1"
"121","69","1.5","1"
"121","69","1.5","6"
"121","69","1.5","10"
"121","73","1.2","1"
"121","74","1.5","1"
"121","74","1.5","6"
"121","74","1.5","10"
"121","76","0.7","1"
"121","79","1","10"
"121","81","0.8","1"
"121","82","1","10"
"122","43","1","3"
"122","46","1","3"
"122","47","1.1","3"
"122","47","1.1","8"
"122","47","1.1","5"
"122","48","1.5","8"
"122","51","0.5","3"
"122","52","0.8","3"
"122","55","0.4","3"
"122","56","0.6","5"
"122","58","1.2","3"
"122","59","1.5","3"
"122","59","1.5","8"
"122","59","1.5","5"
"122","68","1.2","3"
"122","69","1.5","3"
"122","69","1.5","8"
"122","69","1.5","5"
"122","73","1.2","3"
"122","74","1.5","3"
"122","74","1.5","8"
"122","74","1.5","5"
"122","76","0.7","3"
"122","79","1","5"
"122","81","0.8","3"
"122","82","1","5"
"123","43","1","8"
"123","44","0.8","6"
"123","46","1","8"
"123","47","1.1","5"
"123","47","1.1","6"
"123","52","0.8","5"
"123","55","0.4","8"
"123","56","0.6","6"
"123","58","1.2","8"
"123","59","1.5","5"
"123","59","1.5","6"
"123","68","1.2","8"
"123","69","1.5","5"
"123","69","1.5","6"
"123","70","1","8"
"123","71","1","8"
"123","73","1.2","8"
"123","74","1.5","5"
"123","74","1.5","6"
"123","78","1","8"
"123","79","1","6"
"123","82","1","5"
"123","82","1","6"
"123","83","1","8"
"123","84","1","6"
"124","43","1","6"
"124","44","0.8","8"
"124","44","0.8","9"
"124","46","1","6"
"124","47","1.1","4"
"124","47","1.1","8"
"124","47","1.1","9"
"124","52","0.8","4"
"124","55","0.4","6"
"124","56","0.6","8"
"124","56","0.6","9"
"124","58","1.2","6"
"124","59","1.5","4"
"124","59","1.5","8"
"124","59","1.5","9"
"124","68","1.2","6"
"124","69","1.5","4"
"124","69","1.5","8"
"124","69","1.5","9"
"124","70","1","6"
"124","71","1","6"
"124","73","1.2","6"
"124","74","1.5","4"
"124","74","1.5","8"
"124","74","1.5","9"
"124","78","1","6"
"124","79","1","8"
"124","79","1","9"
"124","82","1","4"
"124","82","1","8"
"124","82","1","9"
"124","83","1","6"
"124","84","1","8"
"124","84","1","9"
"125","44","0.8","8"
"125","47","1.1","1"
"125","47","1.1","5"
"125","47","1.1","6"
"125","47","1.1","10"
"125","47","1.1","8"
"125","49","1.5","5"
"125","51","0.5","1"
"125","52","0.8","1"
"125","56","0.6","10"
"125","56","0.6","8"
"125","59","1.5","1"
"125","59","1.5","5"
"125","59","1.5","6"
"125","59","1.5","10"
"125","59","1.5","8"
"125","69","1.5","1"
"125","69","1.5","5"
"125","69","1.5","6"
"125","69","1.5","10"
"125","69","1.5","8"
"125","74","1.5","1"
"125","74","1.5","5"
"125","74","1.5","6"
"125","74","1.5","10"
"125","74","1.5","8"
"125","77","0.7","8"
"125","79","1","6"
"125","79","1","10"
"125","82","1","10"
"125","82","1","8"
"126","44","0.8","9"
"126","47","1.1","2"
"126","47","1.1","6"
"126","47","1.1","7"
"126","47","1.1","11"
"126","47","1.1","9"
"126","49","1.5","6"
"126","51","0.5","2"
"126","52","0.8","2"
"126","56","0.6","11"
"126","56","0.6","9"
"126","59","1.5","2"
"126","59","1.5","6"
"126","59","1.5","7"
"126","59","1.5","11"
"126","59","1.5","9"
"126","69","1.5","2"
"126","69","1.5","6"
"126","69","1.5","7"
"126","69","1.5","11"
"126","69","1.5","9"
"126","74","1.5","2"
"126","74","1.5","6"
"126","74","1.5","7"
"126","74","1.5","11"
"126","74","1.5","9"
"126","77","0.7","9"
"126","79","1","7"
"126","79","1","11"
"126","82","1","11"
"126","82","1","9"
"127","44","0.8","9"
"127","47","1.1","4"
"127","47","1.1","7"
"127","47","1.1","6"
"127","47","1.1","9"
"127","48","1.5","7"
"127","52","0.8","4"
"127","56","0.6","6"
"127","56","0.6","9"
"127","59","1.5","4"
"127","59","1.5","7"
"127","59","1.5","6"
"127","59","1.5","9"
"127","69","1.5","4"
"127","69","1.5","7"
"127","69","1.5","6"
"127","69","1.5","9"
"127","74","1.5","4"
"127","74","1.5","7"
"127","74","1.5","6"
"127","74","1.5","9"
"127","77","0.7","9"
"127","79","1","6"
"127","82","1","6"
"127","82","1","9"
"128","44","0.8","3"
"128","44","0.8","1"
"128","47","1.1","1"
"128","47","1.1","8"
"128","47","1.1","3"
"128","47","1.1","3"
"128","47","1.1","1"
"128","48","1.5","1"
"128","48","1.5","8"
"128","50","0.5","1"
"128","52","0.8","1"
"128","56","0.6","3"
"128","56","0.6","3"
"128","56","0.6","1"
"128","59","1.5","1"
"128","59","1.5","8"
"128","59","1.5","3"
"128","59","1.5","3"
"128","59","1.5","1"
"128","69","1.5","1"
"128","69","1.5","8"
"128","69","1.5","3"
"128","69","1.5","3"
"128","69","1.5","1"
"128","74","1.5","1"
"128","74","1.5","8"
"128","74","1.5","3"
"128","74","1.5","3"
"128","74","1.5","1"
"128","77","0.7","3"
"128","77","0.7","1"
"128","79","1","3"
"128","82","1","3"
"128","82","1","3"
"128","82","1","1"
"129","43","1","1"
"129","44","0.8","7"
"129","44","0.8","1"
"129","46","1","1"
"129","47","1.1","1"
"129","47","1.1","4"
"129","47","1.1","8"
"129","47","1.1","7"
"129","47","1.1","1"
"129","48","1.5","1"
"129","48","1.5","4"
"129","50","0.5","1"
"129","52","0.8","1"
"129","55","0.4","1"
"129","56","0.6","8"
"129","56","0.6","7"
"129","56","0.6","1"
"129","58","1.2","1"
"129","59","1.5","1"
"129","59","1.5","4"
"129","59","1.5","8"
"129","59","1.5","7"
"129","59","1.5","1"
"129","68","1.2","1"
"129","69","1.5","1"
"129","69","1.5","4"
"129","69","1.5","8"
"129","69","1.5","7"
"129","69","1.5","1"
"129","73","1.2","1"
"129","74","1.5","1"
"129","74","1.5","4"
"129","74","1.5","8"
"129","74","1.5","7"
"129","74","1.5","1"
"129","76","0.7","1"
"129","77","0.7","7"
"129","77","0.7","1"
"129","79","1","8"
"129","81","0.8","1"
"129","82","1","8"
"129","82","1","7"
"129","82","1","1"
"130","44","0.8","6"
"130","47","1.1","3"
"130","47","1.1","5"
"130","47","1.1","6"
"130","48","1.5","3"
"130","50","0.5","3"
"130","52","0.8","3"
"130","56","0.6","5"
"130","56","0.6","6"
"130","59","1.5","3"
"130","59","1.5","5"
"130","59","1.5","6"
"130","69","1.5","3"
"130","69","1.5","5"
"130","69","1.5","6"
"130","74","1.5","3"
"130","74","1.5","5"
"130","74","1.5","6"
"130","79","1","5"
"130","79","1","6"
"130","82","1","5"
"130","82","1","6"
"131","44","0.8","4"
"131","47","1.1","6"
"131","47","1.1","5"
"131","47","1.1","4"
"131","48","1.5","6"
"131","50","0.5","6"
"131","52","0.8","6"
"131","56","0.6","5"
"131","56","0.6","4"
"131","59","1.5","6"
"131","59","1.5","5"
"131","59","1.5","4"
"131","69","1.5","6"
"131","69","1.5","5"
"131","69","1.5","4"
"131","74","1.5","6"
"131","74","1.5","5"
"131","74","1.5","4"
"131","79","1","5"
"131","79","1","4"
"131","82","1","5"
"131","82","1","4"
"132","43","1","1"
"132","44","0.8","4"
"132","46","1","1"
"132","47","1.1","2"
"132","47","1.1","3"
"132","47","1.1","3"
"132","47","1.1","4"
"132","48","1.5","2"
"132","48","1.5","3"
"132","50","0.5","2"
"132","52","0.8","2"
"132","52","0.8","3"
"132","55","0.4","1"
"132","56","0.6","3"
"132","56","0.6","4"
"132","58","1.2","1"
"132","59","1.5","2"
"132","59","1.5","3"
"132","59","1.5","3"
"132","59","1.5","4"
"132","68","1.2","1"
"132","69","1.5","2"
"132","69","1.5","3"
"132","69","1.5","3"
"132","69","1.5","4"
"132","73","1.2","1"
"132","74","1.5","2"
"132","74","1.5","3"
"132","74","1.5","3"
"132","74","1.5","4"
"132","79","1","3"
"132","79","1","4"
"132","81","0.8","1"
"132","82","1","3"
"132","82","1","4"
"133","45","1","1"
"133","46","1","11"
"133","47","1.1","5"
"133","47","1.1","13"
"133","47","1.1","1"
"133","47","1.1","14"
"133","47","1.1","12"
"133","47","1.1","1"
"133","49","1.5","13"
"133","51","0.5","5"
"133","52","0.8","5"
"133","52","0.8","13"
"133","52","0.8","1"
"133","53","1","13"
"133","54","1","1"
"133","55","0.4","11"
"133","56","0.6","14"
"133","56","0.6","12"
"133","56","0.6","1"
"133","57","1","1"
"133","58","1.2","11"
"133","59","1.5","5"
"133","59","1.5","13"
"133","59","1.5","1"
"133","59","1.5","14"
"133","59","1.5","12"
"133","59","1.5","1"
"133","67","1","1"
"133","68","1.2","11"
"133","69","1.5","5"
"133","69","1.5","13"
"133","69","1.5","1"
"133","69","1.5","14"
"133","69","1.5","12"
"133","69","1.5","1"
"133","72","1","1"
"133","73","1.2","11"
"133","74","1.5","5"
"133","74","1.5","13"
"133","74","1.5","1"
"133","74","1.5","14"
"133","74","1.5","12"
"133","74","1.5","1"
"133","76","0.7","11"
"133","79","1","1"
"133","79","1","14"
"133","79","1","12"
"133","79","1","1"
"133","80","1","1"
"133","81","0.8","11"
"133","82","1","14"
"133","82","1","12"
"133","82","1","1"
"134","43","1","8"
"134","44","0.8","7"
"134","46","1","8"
"134","47","1.1","1"
"134","47","1.1","2"
"134","47","1.1","4"
"134","47","1.1","7"
"134","48","1.5","1"
"134","48","1.5","2"
"134","50","0.5","1"
"134","52","0.8","1"
"134","52","0.8","2"
"134","55","0.4","8"
"134","56","0.6","4"
"134","56","0.6","7"
"134","58","1.2","8"
"134","59","1.5","1"
"134","59","1.5","2"
"134","59","1.5","4"
"134","59","1.5","7"
"134","68","1.2","8"
"134","69","1.5","1"
"134","69","1.5","2"
"134","69","1.5","4"
"134","69","1.5","7"
"134","73","1.2","8"
"134","74","1.5","1"
"134","74","1.5","2"
"134","74","1.5","4"
"134","74","1.5","7"
"134","79","1","4"
"134","79","1","7"
"134","81","0.8","8"
"134","82","1","4"
"134","82","1","7"
"135","43","1","1"
"135","44","0.8","7"
"135","46","1","1"
"135","47","1.1","4"
"135","47","1.1","5"
"135","47","1.1","7"
"135","47","1.1","7"
"135","48","1.5","5"
"135","52","0.8","4"
"135","52","0.8","5"
"135","52","0.8","7"
"135","52","0.8","7"
"135","55","0.4","1"
"135","58","1.2","1"
"135","59","1.5","4"
"135","59","1.5","5"
"135","59","1.5","7"
"135","59","1.5","7"
"135","68","1.2","1"
"135","69","1.5","4"
"135","69","1.5","5"
"135","69","1.5","7"
"135","69","1.5","7"
"135","73","1.2","1"
"135","74","1.5","4"
"135","74","1.5","5"
"135","74","1.5","7"
"135","74","1.5","7"
"135","78","1","1"
"135","79","1","7"
"135","79","1","7"
"135","81","0.8","1"
"135","82","1","7"
"135","82","1","7"
"135","83","1","1"
"135","84","1","7"
"136","47","1.1","10"
"136","56","0.6","10"
"136","59","1.5","10"
"136","69","1.5","10"
"136","74","1.5","10"
"136","79","1","10"
"136","82","1","10"
"136","84","1","10"
"137","44","0.8","8"
"137","44","0.8","2"
"137","47","1.1","1"
"137","47","1.1","5"
"137","47","1.1","5"
"137","47","1.1","7"
"137","47","1.1","8"
"137","47","1.1","2"
"137","49","1.5","1"
"137","49","1.5","5"
"137","51","0.5","1"
"137","52","0.8","1"
"137","56","0.6","7"
"137","56","0.6","8"
"137","56","0.6","2"
"137","59","1.5","1"
"137","59","1.5","5"
"137","59","1.5","5"
"137","59","1.5","7"
"137","59","1.5","8"
"137","59","1.5","2"
"137","69","1.5","1"
"137","69","1.5","5"
"137","69","1.5","5"
"137","69","1.5","7"
"137","69","1.5","8"
"137","69","1.5","2"
"137","74","1.5","1"
"137","74","1.5","5"
"137","74","1.5","5"
"137","74","1.5","7"
"137","74","1.5","8"
"137","74","1.5","2"
"137","77","0.7","8"
"137","77","0.7","2"
"137","79","1","5"
"137","79","1","7"
"137","82","1","7"
"137","82","1","8"
"137","82","1","2"
"138","44","0.8","12"
"138","47","1.1","1"
"138","47","1.1","5"
"138","47","1.1","12"
"138","47","1.1","12"
"138","47","1.1","10"
"138","48","1.5","5"
"138","51","0.5","1"
"138","52","0.8","1"
"138","56","0.6","12"
"138","56","0.6","12"
"138","56","0.6","10"
"138","59","1.5","1"
"138","59","1.5","5"
"138","59","1.5","12"
"138","59","1.5","12"
"138","59","1.5","10"
"138","69","1.5","1"
"138","69","1.5","5"
"138","69","1.5","12"
"138","69","1.5","12"
"138","69","1.5","10"
"138","74","1.5","1"
"138","74","1.5","5"
"138","74","1.5","12"
"138","74","1.5","12"
"138","74","1.5","10"
"138","77","0.7","12"
"138","79","1","12"
"138","79","1","12"
"138","79","1","10"
"138","82","1","12"
"138","82","1","12"
"138","82","1","10"
"139","44","0.8","12"
"139","47","1.1","1"
"139","47","1.1","8"
"139","47","1.1","1"
"139","47","1.1","1"
"139","47","1.1","12"
"139","49","1.5","8"
"139","51","0.5","1"
"139","52","0.8","1"
"139","56","0.6","1"
"139","56","0.6","12"
"139","59","1.5","1"
"139","59","1.5","8"
"139","59","1.5","1"
"139","59","1.5","1"
"139","59","1.5","12"
"139","69","1.5","1"
"139","69","1.5","8"
"139","69","1.5","1"
"139","69","1.5","1"
"139","69","1.5","12"
"139","74","1.5","1"
"139","74","1.5","8"
"139","74","1.5","1"
"139","74","1.5","1"
"139","74","1.5","12"
"139","77","0.7","12"
"139","79","1","1"
"139","79","1","1"
"139","82","1","1"
"139","82","1","12"
"140","43","1","5"
"140","46","1","5"
"140","47","1.1","2"
"140","47","1.1","3"
"140","47","1.1","5"
"140","48","1.5","3"
"140","49","1.5","2"
"140","51","0.5","2"
"140","52","0.8","2"
"140","55","0.4","5"
"140","56","0.6","5"
"140","58","1.2","5"
"140","59","1.5","2"
"140","59","1.5","3"
"140","59","1.5","5"
"140","68","1.2","5"
"140","69","1.5","2"
"140","69","1.5","3"
"140","69","1.5","5"
"140","73","1.2","5"
"140","74","1.5","2"
"140","74","1.5","3"
"140","74","1.5","5"
"140","76","0.7","5"
"140","79","1","5"
"140","81","0.8","5"
"140","82","1","5"
"141","46","1","14"
"141","47","1.1","9"
"141","47","1.1","9"
"141","47","1.1","1"
"141","47","1.1","11"
"141","47","1.1","14"
"141","49","1.5","9"
"141","49","1.5","9"
"141","51","0.5","9"
"141","52","0.8","9"
"141","52","0.8","9"
"141","52","0.8","1"
"141","53","1","9"
"141","55","0.4","14"
"141","56","0.6","11"
"141","56","0.6","14"
"141","58","1.2","14"
"141","59","1.5","9"
"141","59","1.5","9"
"141","59","1.5","1"
"141","59","1.5","11"
"141","59","1.5","14"
"141","68","1.2","14"
"141","69","1.5","9"
"141","69","1.5","9"
"141","69","1.5","1"
"141","69","1.5","11"
"141","69","1.5","14"
"141","73","1.2","14"
"141","74","1.5","9"
"141","74","1.5","9"
"141","74","1.5","1"
"141","74","1.5","11"
"141","74","1.5","14"
"141","76","0.7","14"
"141","77","0.7","14"
"141","79","1","1"
"141","79","1","11"
"141","79","1","14"
"141","81","0.8","14"
"141","82","1","11"
"141","82","1","14"
"142","43","1","12"
"142","44","0.8","12"
"142","46","1","12"
"142","47","1.1","2"
"142","47","1.1","9"
"142","47","1.1","4"
"142","47","1.1","12"
"142","48","1.5","2"
"142","48","1.5","9"
"142","50","0.5","2"
"142","52","0.8","2"
"142","55","0.4","12"
"142","56","0.6","4"
"142","56","0.6","12"
"142","58","1.2","12"
"142","59","1.5","2"
"142","59","1.5","9"
"142","59","1.5","4"
"142","59","1.5","12"
"142","68","1.2","12"
"142","69","1.5","2"
"142","69","1.5","9"
"142","69","1.5","4"
"142","69","1.5","12"
"142","73","1.2","12"
"142","74","1.5","2"
"142","74","1.5","9"
"142","74","1.5","4"
"142","74","1.5","12"
"142","76","0.7","12"
"142","77","0.7","12"
"142","79","1","4"
"142","81","0.8","12"
"142","82","1","4"
"142","82","1","12"
"143","44","0.8","17"
"143","47","1.1","1"
"143","47","1.1","9"
"143","47","1.1","17"
"143","52","0.8","1"
"143","56","0.6","9"
"143","56","0.6","17"
"143","59","1.5","1"
"143","59","1.5","9"
"143","59","1.5","17"
"143","69","1.5","1"
"143","69","1.5","9"
"143","69","1.5","17"
"143","74","1.5","1"
"143","74","1.5","9"
"143","74","1.5","17"
"143","79","1","9"
"143","79","1","17"
"143","82","1","9"
"143","82","1","17"
"143","84","1","17"
"144","43","1","1"
"144","44","0.8","6"
"144","44","0.8","1"
"144","46","1","1"
