"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DEMA_DURACAO_RECURSO","DEMA_QUANTIDADE_RECURSO"
"108","68","1.2","1.2"
"108","69","36","6"
"108","70","0","0"
"108","71","0","0"
"108","72","0","0"
"108","73","1.2","1.2"
"108","74","36","6"
"108","76","0","0"
"108","77","0","0"
"108","78","1","1"
"108","79","14","2"
"108","80","0","0"
"108","81","0.8","0.8"
"108","82","14","2"
"108","83","1","1"
"108","84","1","1"
"109","42","0","0"
"109","43","29","3"
"109","44","8","0.8"
"109","45","0","0"
"109","46","29","3"
"109","47","30.8","4.4"
"109","48","6","1.5"
"109","49","0","0"
"109","50","0","0"
"109","51","0","0"
"109","52","22.4","3.2"
"109","53","0","0"
"109","54","0","0"
"109","55","11.6","1.2"
"109","56","0","0"
"109","57","0","0"
"109","58","34.8","3.6"
"109","59","42","6"
"109","67","0","0"
"109","68","34.8","3.6"
"109","69","42","6"
"109","70","29","3"
"109","71","29","3"
"109","72","0","0"
"109","73","34.8","3.6"
"109","74","42","6"
"109","76","20.3","2.1"
"109","77","0","0"
"109","78","29","3"
"109","79","10","1"
"109","80","0","0"
"109","81","0","0"
"109","82","0","0"
"109","83","3","3"
"109","84","1","1"
"110","42","0","0"
"110","43","7","1"
"110","44","12.8","1.6"
"110","45","0","0"
"110","46","7","1"
"110","47","27.5","3.3"
"110","48","0","0"
"110","49","0","0"
"110","50","0","0"
"110","51","0","0"
"110","52","0","0"
"110","53","0","0"
"110","54","0","0"
"110","55","2.8","0.4"
"110","56","0","0"
"110","57","0","0"
"110","58","8.4","1.2"
"110","59","37.5","4.5"
"110","67","0","0"
"110","68","8.4","1.2"
"110","69","37.5","4.5"
"110","70","0","0"
"110","71","0","0"
"110","72","0","0"
"110","73","8.4","1.2"
"110","74","37.5","4.5"
"110","76","0","0"
"110","77","0","0"
"110","78","0","0"
"110","79","0","0"
"110","80","0","0"
"110","81","0","0"
"110","82","0","0"
"110","83","0","0"
"110","84","0","0"
"111","42","0","0"
"111","43","13","1"
"111","44","4","0.8"
"111","45","0","0"
"111","46","13","1"
"111","47","24.2","4.4"
"111","48","15","1.5"
"111","49","0","0"
"111","50","0","0"
"111","51","0.5","0.5"
"111","52","0.8","0.8"
"111","53","0","0"
"111","54","0","0"
"111","55","5.2","0.4"
"111","56","6.6","1.2"
"111","57","0","0"
"111","58","15.6","1.2"
"111","59","33","6"
"111","67","0","0"
"111","68","15.6","1.2"
"111","69","33","6"
"111","70","0","0"
"111","71","0","0"
"111","72","0","0"
"111","73","15.6","1.2"
"111","74","33","6"
"111","76","9.1","0.7"
"111","77","3.5","0.7"
"111","78","0","0"
"111","79","6","1"
"111","80","0","0"
"111","81","10.4","0.8"
"111","82","11","2"
"111","83","0","0"
"111","84","0","0"
"112","42","0","0"
"112","43","1","1"
"112","44","12","0.8"
"112","45","0","0"
"112","46","1","1"
"112","47","48.4","4.4"
"112","48","19.5","3"
"112","49","0","0"
"112","50","2.5","0.5"
"112","51","0","0"
"112","52","23.2","2.4"
"112","53","0","0"
"112","54","0","0"
"112","55","0.4","0.4"
"112","56","9","0.6"
"112","57","0","0"
"112","58","1.2","1.2"
"112","59","66","6"
"112","67","0","0"
"112","68","1.2","1.2"
"112","69","66","6"
"112","70","0","0"
"112","71","0","0"
"112","72","0","0"
"112","73","1.2","1.2"
"112","74","66","6"
"112","76","0.7","0.7"
"112","77","0","0"
"112","78","1","1"
"112","79","31","2"
"112","80","0","0"
"112","81","0.8","0.8"
"112","82","31","2"
"112","83","0","0"
"112","84","0","0"
"113","42","0","0"
"113","43","0","0"
"113","44","8","0.8"
"113","45","0","0"
"113","46","0","0"
"113","47","24.2","3.3"
"113","48","0","0"
"113","49","0","0"
"113","50","0","0"
"113","51","0","0"
"113","52","0.8","0.8"
"113","53","0","0"
"113","54","0","0"
"113","55","0","0"
"113","56","12.6","1.2"
"113","57","0","0"
"113","58","0","0"
"113","59","33","4.5"
"113","67","0","0"
"113","68","0","0"
"113","69","33","4.5"
"113","70","0","0"
"113","71","0","0"
"113","72","0","0"
"113","73","0","0"
"113","74","33","4.5"
"113","76","0","0"
"113","77","0","0"
"113","78","0","0"
"113","79","21","2"
"113","80","0","0"
"113","81","0","0"
"113","82","21","2"
"113","83","0","0"
"113","84","0","0"
"114","42","0","0"
"114","43","0","0"
"114","44","13.6","0.8"
"114","45","0","0"
"114","46","0","0"
"114","47","23.1","2.2"
"114","48","0","0"
"114","49","0","0"
"114","50","0","0"
"114","51","0","0"
"114","52","16.8","1.6"
"114","53","0","0"
"114","54","0","0"
"114","55","0","0"
"114","56","0","0"
"114","57","0","0"
"114","58","0","0"
"114","59","31.5","3"
"114","67","0","0"
"114","68","0","0"
"114","69","31.5","3"
"114","70","0","0"
"114","71","0","0"
"114","72","0","0"
"114","73","0","0"
"114","74","31.5","3"
"114","76","0","0"
"114","77","0","0"
"114","78","0","0"
"114","79","17","1"
"114","80","0","0"
"114","81","0","0"
"114","82","0","0"
"114","83","0","0"
"114","84","1","1"
"115","42","0","0"
"115","43","0","0"
"115","44","12.8","1.6"
"115","45","0","0"
"115","46","0","0"
"115","47","40.7","6.6"
"115","48","0","0"
"115","49","4.5","1.5"
"115","50","0","0"
"115","51","1","0.5"
"115","52","1.6","0.8"
"115","53","0","0"
"115","54","0","0"
"115","55","0","0"
"115","56","14.4","1.8"
"115","57","0","0"
"115","58","0","0"
"115","59","55.5","9"
"115","67","0","0"
"115","68","0","0"
"115","69","55.5","9"
"115","70","0","0"
"115","71","0","0"
"115","72","0","0"
"115","73","0","0"
"115","74","55.5","9"
"115","76","0","0"
"115","77","11.2","1.4"
"115","78","0","0"
"115","79","16","2"
"115","80","0","0"
"115","81","0","0"
"115","82","24","3"
"115","83","0","0"
"115","84","0","0"
"116","42","0","0"
"116","43","0","0"
"116","44","0","0"
"116","45","0","0"
"116","46","0","0"
"116","47","26.4","4.4"
"116","48","6","1.5"
"116","49","0","0"
"116","50","0","0"
"116","51","1","0.5"
"116","52","1.6","0.8"
"116","53","0","0"
"116","54","0","0"
"116","55","0","0"
"116","56","10.8","1.2"
"116","57","0","0"
"116","58","0","0"
"116","59","36","6"
"116","67","0","0"
"116","68","0","0"
"116","69","36","6"
"116","70","0","0"
"116","71","0","0"
"116","72","0","0"
"116","73","0","0"
"116","74","36","6"
"116","76","0","0"
"116","77","0","0"
"116","78","0","0"
"116","79","18","2"
"116","80","0","0"
"116","81","0","0"
"116","82","18","2"
"116","83","0","0"
"116","84","0","0"
"117","42","0","0"
"117","43","0","0"
"117","44","4.8","1.6"
"117","45","0","0"
"117","46","0","0"
"117","47","17.6","5.5"
"117","48","4.5","1.5"
"117","49","0","0"
"117","50","0","0"
"117","51","0.5","0.5"
"117","52","0.8","0.8"
"117","53","0","0"
"117","54","0","0"
"117","55","0","0"
"117","56","7.2","1.8"
"117","57","0","0"
"117","58","0","0"
"117","59","24","7.5"
"117","67","0","0"
"117","68","0","0"
"117","69","24","7.5"
"117","70","0","0"
"117","71","0","0"
"117","72","0","0"
"117","73","0","0"
"117","74","24","7.5"
"117","76","0","0"
"117","77","4.2","1.4"
"117","78","0","0"
"117","79","6","1"
"117","80","0","0"
"117","81","0","0"
"117","82","12","3"
"117","83","0","0"
"117","84","0","0"
"118","42","0","0"
"118","43","1","1"
"118","44","4","0.8"
"118","45","0","0"
"118","46","1","1"
"118","47","22","4.4"
"118","48","15","3"
"118","49","0","0"
"118","50","1.5","0.5"
"118","51","0","0"
"118","52","8","1.6"
"118","53","0","0"
"118","54","0","0"
"118","55","0.4","0.4"
"118","56","6","1.2"
"118","57","0","0"
"118","58","1.2","1.2"
"118","59","30","6"
"118","67","0","0"
"118","68","1.2","1.2"
"118","69","30","6"
"118","70","0","0"
"118","71","0","0"
"118","72","0","0"
"118","73","1.2","1.2"
"118","74","30","6"
"118","76","0","0"
"118","77","0","0"
"118","78","0","0"
"118","79","10","2"
"118","80","0","0"
"118","81","0.8","0.8"
"118","82","10","2"
"118","83","0","0"
"118","84","0","0"
"119","42","0","0"
"119","43","6","1"
"119","44","0","0"
"119","45","0","0"
"119","46","6","1"
"119","47","16.5","4.4"
"119","48","9","1.5"
"119","49","3","1.5"
"119","50","0","0"
"119","51","1","0.5"
"119","52","1.6","0.8"
"119","53","0","0"
"119","54","0","0"
"119","55","2.4","0.4"
"119","56","4.2","1.2"
"119","57","0","0"
"119","58","7.2","1.2"
"119","59","22.5","6"
"119","67","0","0"
"119","68","7.2","1.2"
"119","69","22.5","6"
"119","70","0","0"
"119","71","0","0"
"119","72","0","0"
"119","73","7.2","1.2"
"119","74","22.5","6"
"119","76","4.2","0.7"
"119","77","0","0"
"119","78","0","0"
"119","79","7","2"
"119","80","0","0"
"119","81","4.8","0.8"
"119","82","7","2"
"119","83","0","0"
"119","84","0","0"
"120","42","0","0"
"120","43","0","0"
"120","44","0","0"
"120","45","0","0"
"120","46","0","0"
"120","47","7.7","1.1"
"120","48","10.5","1.5"
"120","49","0","0"
"120","50","3.5","0.5"
"120","51","0","0"
"120","52","5.6","0.8"
"120","53","0","0"
"120","54","0","0"
"120","55","0","0"
"120","56","0","0"
"120","57","0","0"
"120","58","0","0"
"120","59","10.5","1.5"
"120","67","0","0"
"120","68","0","0"
"120","69","10.5","1.5"
"120","70","0","0"
"120","71","0","0"
"120","72","0","0"
"120","73","0","0"
"120","74","10.5","1.5"
"120","76","0","0"
"120","77","0","0"
"120","78","0","0"
"120","79","0","0"
"120","80","0","0"
"120","81","0","0"
"120","82","0","0"
"120","83","0","0"
"120","84","0","0"
"121","42","0","0"
"121","43","1","1"
"121","44","0","0"
"121","45","0","0"
"121","46","1","1"
"121","47","18.7","3.3"
"121","48","9","1.5"
"121","49","0","0"
"121","50","0","0"
"121","51","0.5","0.5"
"121","52","0.8","0.8"
"121","53","0","0"
"121","54","0","0"
"121","55","0.4","0.4"
"121","56","6","0.6"
"121","57","0","0"
"121","58","1.2","1.2"
"121","59","25.5","4.5"
"121","67","0","0"
"121","68","1.2","1.2"
"121","69","25.5","4.5"
"121","70","0","0"
"121","71","0","0"
"121","72","0","0"
"121","73","1.2","1.2"
"121","74","25.5","4.5"
"121","76","0.7","0.7"
"121","77","0","0"
"121","78","0","0"
"121","79","10","1"
"121","80","0","0"
"121","81","0.8","0.8"
"121","82","10","1"
"121","83","0","0"
"121","84","0","0"
"122","42","0","0"
"122","43","3","1"
"122","44","0","0"
"122","45","0","0"
"122","46","3","1"
"122","47","17.6","3.3"
"122","48","12","1.5"
"122","49","0","0"
"122","50","0","0"
"122","51","1.5","0.5"
"122","52","2.4","0.8"
"122","53","0","0"
"122","54","0","0"
"122","55","1.2","0.4"
"122","56","3","0.6"
"122","57","0","0"
"122","58","3.6","1.2"
"122","59","24","4.5"
"122","67","0","0"
"122","68","3.6","1.2"
"122","69","24","4.5"
"122","70","0","0"
"122","71","0","0"
"122","72","0","0"
"122","73","3.6","1.2"
"122","74","24","4.5"
"122","76","2.1","0.7"
"122","77","0","0"
"122","78","0","0"
"122","79","5","1"
"122","80","0","0"
"122","81","2.4","0.8"
"122","82","5","1"
"122","83","0","0"
"122","84","0","0"
"123","42","0","0"
"123","43","8","1"
"123","44","4.8","0.8"
"123","45","0","0"
"123","46","8","1"
"123","47","12.1","2.2"
"123","48","0","0"
"123","49","0","0"
"123","50","0","0"
"123","51","0","0"
"123","52","4","0.8"
"123","53","0","0"
"123","54","0","0"
"123","55","3.2","0.4"
"123","56","3.6","0.6"
"123","57","0","0"
"123","58","9.6","1.2"
"123","59","16.5","3"
"123","67","0","0"
"123","68","9.6","1.2"
"123","69","16.5","3"
"123","70","8","1"
"123","71","8","1"
"123","72","0","0"
"123","73","9.6","1.2"
"123","74","16.5","3"
"123","76","0","0"
"123","77","0","0"
"123","78","8","1"
"123","79","6","1"
"123","80","0","0"
"123","81","0","0"
"123","82","11","2"
"123","83","1","1"
"123","84","1","1"
"124","42","0","0"
"124","43","6","1"
"124","44","13.6","1.6"
"124","45","0","0"
"124","46","6","1"
"124","47","23.1","3.3"
"124","48","0","0"
"124","49","0","0"
"124","50","0","0"
"124","51","0","0"
"124","52","3.2","0.8"
"124","53","0","0"
"124","54","0","0"
"124","55","2.4","0.4"
"124","56","10.2","1.2"
"124","57","0","0"
"124","58","7.2","1.2"
"124","59","31.5","4.5"
"124","67","0","0"
"124","68","7.2","1.2"
"124","69","31.5","4.5"
"124","70","6","1"
"124","71","6","1"
"124","72","0","0"
"124","73","7.2","1.2"
"124","74","31.5","4.5"
"124","76","0","0"
"124","77","0","0"
"124","78","6","1"
"124","79","17","2"
"124","80","0","0"
"124","81","0","0"
"124","82","21","3"
"124","83","1","1"
"124","84","2","2"
"125","42","0","0"
"125","43","0","0"
"125","44","6.4","0.8"
"125","45","0","0"
"125","46","0","0"
"125","47","33","5.5"
"125","48","0","0"
"125","49","7.5","1.5"
"125","50","0","0"
"125","51","0.5","0.5"
"125","52","0.8","0.8"
"125","53","0","0"
"125","54","0","0"
"125","55","0","0"
"125","56","10.8","1.2"
"125","57","0","0"
"125","58","0","0"
"125","59","45","7.5"
"125","67","0","0"
"125","68","0","0"
"125","69","45","7.5"
"125","70","0","0"
"125","71","0","0"
"125","72","0","0"
"125","73","0","0"
"125","74","45","7.5"
"125","76","0","0"
"125","77","5.6","0.7"
"125","78","0","0"
"125","79","16","2"
"125","80","0","0"
"125","81","0","0"
"125","82","18","2"
"125","83","0","0"
"125","84","0","0"
"126","42","0","0"
"126","43","0","0"
"126","44","7.2","0.8"
"126","45","0","0"
"126","46","0","0"
"126","47","38.5","5.5"
"126","48","0","0"
"126","49","9","1.5"
"126","50","0","0"
"126","51","1","0.5"
"126","52","1.6","0.8"
"126","53","0","0"
"126","54","0","0"
"126","55","0","0"
"126","56","12","1.2"
"126","57","0","0"
"126","58","0","0"
"126","59","52.5","7.5"
"126","67","0","0"
"126","68","0","0"
"126","69","52.5","7.5"
"126","70","0","0"
"126","71","0","0"
"126","72","0","0"
"126","73","0","0"
"126","74","52.5","7.5"
"126","76","0","0"
"126","77","6.3","0.7"
"126","78","0","0"
"126","79","18","2"
"126","80","0","0"
"126","81","0","0"
"126","82","20","2"
"126","83","0","0"
"126","84","0","0"
"127","42","0","0"
"127","43","0","0"
"127","44","7.2","0.8"
"127","45","0","0"
"127","46","0","0"
"127","47","28.6","4.4"
"127","48","10.5","1.5"
"127","49","0","0"
"127","50","0","0"
"127","51","0","0"
"127","52","3.2","0.8"
"127","53","0","0"
"127","54","0","0"
"127","55","0","0"
"127","56","9","1.2"
"127","57","0","0"
"127","58","0","0"
"127","59","39","6"
"127","67","0","0"
"127","68","0","0"
"127","69","39","6"
"127","70","0","0"
"127","71","0","0"
"127","72","0","0"
"127","73","0","0"
"127","74","39","6"
"127","76","0","0"
"127","77","6.3","0.7"
"127","78","0","0"
"127","79","6","1"
"127","80","0","0"
"127","81","0","0"
"127","82","15","2"
"127","83","0","0"
"127","84","0","0"
"128","42","0","0"
"128","43","0","0"
"128","44","3.2","1.6"
"128","45","0","0"
"128","46","0","0"
"128","47","17.6","5.5"
"128","48","13.5","3"
"128","49","0","0"
"128","50","0.5","0.5"
"128","51","0","0"
"128","52","0.8","0.8"
"128","53","0","0"
"128","54","0","0"
"128","55","0","0"
"128","56","4.2","1.8"
"128","57","0","0"
"128","58","0","0"
"128","59","24","7.5"
"128","67","0","0"
"128","68","0","0"
"128","69","24","7.5"
"128","70","0","0"
"128","71","0","0"
"128","72","0","0"
"128","73","0","0"
"128","74","24","7.5"
"128","76","0","0"
"128","77","2.8","1.4"
"128","78","0","0"
"128","79","3","1"
"128","80","0","0"
"128","81","0","0"
"128","82","7","3"
"128","83","0","0"
"128","84","0","0"
"129","42","0","0"
"129","43","1","1"
"129","44","6.4","1.6"
"129","45","0","0"
"129","46","1","1"
"129","47","23.1","5.5"
"129","48","7.5","3"
"129","49","0","0"
"129","50","0.5","0.5"
"129","51","0","0"
"129","52","0.8","0.8"
"129","53","0","0"
"129","54","0","0"
"129","55","0.4","0.4"
"129","56","9.6","1.8"
"129","57","0","0"
"129","58","1.2","1.2"
"129","59","31.5","7.5"
"129","67","0","0"
"129","68","1.2","1.2"
"129","69","31.5","7.5"
"129","70","0","0"
"129","71","0","0"
"129","72","0","0"
"129","73","1.2","1.2"
"129","74","31.5","7.5"
"129","76","0.7","0.7"
"129","77","5.6","1.4"
"129","78","0","0"
"129","79","8","1"
"129","80","0","0"
"129","81","0.8","0.8"
"129","82","16","3"
"129","83","0","0"
"129","84","0","0"
"130","42","0","0"
"130","43","0","0"
"130","44","4.8","0.8"
"130","45","0","0"
"130","46","0","0"
"130","47","15.4","3.3"
"130","48","4.5","1.5"
"130","49","0","0"
"130","50","1.5","0.5"
"130","51","0","0"
"130","52","2.4","0.8"
"130","53","0","0"
"130","54","0","0"
"130","55","0","0"
"130","56","6.6","1.2"
"130","57","0","0"
"130","58","0","0"
"130","59","21","4.5"
"130","67","0","0"
"130","68","0","0"
"130","69","21","4.5"
"130","70","0","0"
"130","71","0","0"
"130","72","0","0"
"130","73","0","0"
"130","74","21","4.5"
"130","76","0","0"
"130","77","0","0"
"130","78","0","0"
"130","79","11","2"
"130","80","0","0"
"130","81","0","0"
"130","82","11","2"
"130","83","0","0"
"130","84","0","0"
"131","42","0","0"
"131","43","0","0"
"131","44","3.2","0.8"
"131","45","0","0"
"131","46","0","0"
"131","47","16.5","3.3"
"131","48","9","1.5"
"131","49","0","0"
"131","50","3","0.5"
"131","51","0","0"
"131","52","4.8","0.8"
"131","53","0","0"
"131","54","0","0"
"131","55","0","0"
"131","56","5.4","1.2"
"131","57","0","0"
"131","58","0","0"
"131","59","22.5","4.5"
"131","67","0","0"
"131","68","0","0"
"131","69","22.5","4.5"
"131","70","0","0"
"131","71","0","0"
"131","72","0","0"
"131","73","0","0"
"131","74","22.5","4.5"
"131","76","0","0"
"131","77","0","0"
"131","78","0","0"
"131","79","9","2"
"131","80","0","0"
"131","81","0","0"
"131","82","9","2"
"131","83","0","0"
"131","84","0","0"
"132","42","0","0"
"132","43","1","1"
"132","44","3.2","0.8"
"132","45","0","0"
"132","46","1","1"
"132","47","13.2","4.4"
"132","48","7.5","3"
"132","49","0","0"
"132","50","1","0.5"
"132","51","0","0"
"132","52","4","1.6"
"132","53","0","0"
"132","54","0","0"
"132","55","0.4","0.4"
"132","56","4.2","1.2"
"132","57","0","0"
"132","58","1.2","1.2"
"132","59","18","6"
"132","67","0","0"
"132","68","1.2","1.2"
"132","69","18","6"
"132","70","0","0"
"132","71","0","0"
"132","72","0","0"
"132","73","1.2","1.2"
"132","74","18","6"
"132","76","0","0"
"132","77","0","0"
"132","78","0","0"
"132","79","7","2"
"132","80","0","0"
"132","81","0.8","0.8"
"132","82","7","2"
"132","83","0","0"
"132","84","0","0"
"133","42","0","0"
"133","43","0","0"
"133","44","0","0"
"133","45","1","1"
"133","46","11","1"
"133","47","50.6","6.6"
"133","48","0","0"
"133","49","19.5","1.5"
"133","50","0","0"
"133","51","2.5","0.5"
"133","52","15.2","2.4"
"133","53","13","1"
"133","54","1","1"
"133","55","4.4","0.4"
"133","56","16.2","1.8"
"133","57","1","1"
"133","58","13.2","1.2"
"133","59","69","9"
"133","67","1","1"
"133","68","13.2","1.2"
"133","69","69","9"
"133","70","0","0"
"133","71","0","0"
"133","72","1","1"
"133","73","13.2","1.2"
"133","74","69","9"
"133","76","7.7","0.7"
"133","77","0","0"
"133","78","0","0"
"133","79","28","4"
"133","80","1","1"
"133","81","8.8","0.8"
"133","82","27","3"
"133","83","0","0"
"133","84","0","0"
"134","42","0","0"
"134","43","8","1"
"134","44","5.6","0.8"
"134","45","0","0"
"134","46","8","1"
"134","47","15.4","4.4"
"134","48","4.5","3"
"134","49","0","0"
"134","50","0.5","0.5"
"134","51","0","0"
"134","52","2.4","1.6"
"134","53","0","0"
"134","54","0","0"
"134","55","3.2","0.4"
"134","56","6.6","1.2"
"134","57","0","0"
"134","58","9.6","1.2"
"134","59","21","6"
"134","67","0","0"
"134","68","9.6","1.2"
"134","69","21","6"
"134","70","0","0"
"134","71","0","0"
"134","72","0","0"
"134","73","9.6","1.2"
"134","74","21","6"
"134","76","0","0"
"134","77","0","0"
"134","78","0","0"
"134","79","11","2"
"134","80","0","0"
"134","81","6.4","0.8"
"134","82","11","2"
"134","83","0","0"
"134","84","0","0"
"135","42","0","0"
"135","43","1","1"
"135","44","5.6","0.8"
"135","45","0","0"
"135","46","1","1"
"135","47","25.3","4.4"
"135","48","7.5","1.5"
"135","49","0","0"
"135","50","0","0"
"135","51","0","0"
"135","52","18.4","3.2"
"135","53","0","0"
"135","54","0","0"
"135","55","0.4","0.4"
"135","56","0","0"
"135","57","0","0"
"135","58","1.2","1.2"
"135","59","34.5","6"
"135","67","0","0"
"135","68","1.2","1.2"
"135","69","34.5","6"
"135","70","0","0"
"135","71","0","0"
"135","72","0","0"
"135","73","1.2","1.2"
"135","74","34.5","6"
"135","76","0","0"
"135","77","0","0"
"135","78","1","1"
"135","79","14","2"
"135","80","0","0"
"135","81","0.8","0.8"
"135","82","14","2"
"135","83","1","1"
"135","84","1","1"
"136","42","0","0"
"136","43","0","0"
"136","44","0","0"
"136","45","0","0"
"136","46","0","0"
"136","47","11","1.1"
"136","48","0","0"
"136","49","0","0"
"136","50","0","0"
"136","51","0","0"
"136","52","0","0"
"136","53","0","0"
"136","54","0","0"
"136","55","0","0"
"136","56","6","0.6"
"136","57","0","0"
"136","58","0","0"
"136","59","15","1.5"
"136","67","0","0"
"136","68","0","0"
"136","69","15","1.5"
"136","70","0","0"
"136","71","0","0"
"136","72","0","0"
"136","73","0","0"
"136","74","15","1.5"
"136","76","0","0"
"136","77","0","0"
"136","78","0","0"
"136","79","10","1"
"136","80","0","0"
"136","81","0","0"
"136","82","10","1"
"136","83","0","0"
"136","84","1","1"
"137","42","0","0"
"137","43","0","0"
"137","44","8","1.6"
"137","45","0","0"
"137","46","0","0"
"137","47","30.8","6.6"
"137","48","0","0"
"137","49","9","3"
"137","50","0","0"
"137","51","0.5","0.5"
"137","52","0.8","0.8"
"137","53","0","0"
"137","54","0","0"
"137","55","0","0"
"137","56","10.2","1.8"
"137","57","0","0"
"137","58","0","0"
"137","59","42","9"
"137","67","0","0"
"137","68","0","0"
"137","69","42","9"
"137","70","0","0"
"137","71","0","0"
"137","72","0","0"
"137","73","0","0"
"137","74","42","9"
"137","76","0","0"
"137","77","7","1.4"
"137","78","0","0"
"137","79","12","2"
"137","80","0","0"
"137","81","0","0"
"137","82","17","3"
"137","83","0","0"
"137","84","0","0"
"138","42","0","0"
"138","43","0","0"
"138","44","9.6","0.8"
"138","45","0","0"
"138","46","0","0"
"138","47","44","5.5"
"138","48","7.5","1.5"
"138","49","0","0"
"138","50","0","0"
"138","51","0.5","0.5"
"138","52","0.8","0.8"
"138","53","0","0"
"138","54","0","0"
"138","55","0","0"
"138","56","20.4","1.8"
"138","57","0","0"
"138","58","0","0"
"138","59","60","7.5"
"138","67","0","0"
"138","68","0","0"
"138","69","60","7.5"
"138","70","0","0"
"138","71","0","0"
"138","72","0","0"
"138","73","0","0"
"138","74","60","7.5"
"138","76","0","0"
"138","77","8.4","0.7"
"138","78","0","0"
"138","79","34","3"
"138","80","0","0"
"138","81","0","0"
"138","82","34","3"
"138","83","0","0"
"138","84","0","0"
"139","42","0","0"
"139","43","0","0"
"139","44","9.6","0.8"
"139","45","0","0"
"139","46","0","0"
"139","47","25.3","5.5"
"139","48","0","0"
"139","49","12","1.5"
"139","50","0","0"
"139","51","0.5","0.5"
"139","52","0.8","0.8"
"139","53","0","0"
"139","54","0","0"
"139","55","0","0"
"139","56","7.8","1.2"
"139","57","0","0"
"139","58","0","0"
"139","59","34.5","7.5"
"139","67","0","0"
"139","68","0","0"
"139","69","34.5","7.5"
"139","70","0","0"
"139","71","0","0"
"139","72","0","0"
"139","73","0","0"
"139","74","34.5","7.5"
"139","76","0","0"
"139","77","8.4","0.7"
"139","78","0","0"
"139","79","2","2"
"139","80","0","0"
"139","81","0","0"
"139","82","13","2"
"139","83","0","0"
"139","84","0","0"
"140","42","0","0"
"140","43","5","1"
"140","44","0","0"
"140","45","0","0"
"140","46","5","1"
"140","47","11","3.3"
"140","48","4.5","1.5"
"140","49","3","1.5"
"140","50","0","0"
"140","51","1","0.5"
"140","52","1.6","0.8"
"140","53","0","0"
"140","54","0","0"
"140","55","2","0.4"
"140","56","3","0.6"
"140","57","0","0"
"140","58","6","1.2"
"140","59","15","4.5"
"140","67","0","0"
"140","68","6","1.2"
"140","69","15","4.5"
"140","70","0","0"
"140","71","0","0"
"140","72","0","0"
"140","73","6","1.2"
"140","74","15","4.5"
"140","76","3.5","0.7"
"140","77","0","0"
"140","78","0","0"
"140","79","5","1"
"140","80","0","0"
"140","81","4","0.8"
"140","82","5","1"
"140","83","0","0"
"140","84","0","0"
"141","42","0","0"
"141","43","0","0"
"141","44","0","0"
"141","45","0","0"
"141","46","14","1"
"141","47","48.4","5.5"
"141","48","0","0"
"141","49","27","3"
"141","50","0","0"
"141","51","4.5","0.5"
"141","52","15.2","2.4"
"141","53","9","1"
"141","54","0","0"
"141","55","5.6","0.4"
"141","56","15","1.2"
"141","57","0","0"
"141","58","16.8","1.2"
"141","59","66","7.5"
"141","67","0","0"
"141","68","16.8","1.2"
"141","69","66","7.5"
"141","70","0","0"
"141","71","0","0"
"141","72","0","0"
"141","73","16.8","1.2"
"141","74","66","7.5"
"141","76","9.8","0.7"
"141","77","9.8","0.7"
"141","78","0","0"
"141","79","26","3"
"141","80","0","0"
"141","81","11.2","0.8"
"141","82","25","2"
"141","83","0","0"
"141","84","0","0"
"142","42","0","0"
"142","43","12","1"
"142","44","9.6","0.8"
"142","45","0","0"
"142","46","12","1"
"142","47","29.7","4.4"
"142","48","16.5","3"
"142","49","0","0"
"142","50","1","0.5"
"142","51","0","0"
"142","52","1.6","0.8"
"142","53","0","0"
"142","54","0","0"
"142","55","4.8","0.4"
"142","56","9.6","1.2"
"142","57","0","0"
"142","58","14.4","1.2"
"142","59","40.5","6"
"142","67","0","0"
"142","68","14.4","1.2"
"142","69","40.5","6"
"142","70","0","0"
"142","71","0","0"
"142","72","0","0"
"142","73","14.4","1.2"
"142","74","40.5","6"
"142","76","8.4","0.7"
"142","77","8.4","0.7"
"142","78","0","0"
"142","79","4","1"
"142","80","0","0"
"142","81","9.6","0.8"
"142","82","16","2"
"142","83","0","0"
"142","84","0","0"
"143","42","0","0"
"143","43","0","0"
"143","44","13.6","0.8"
"143","45","0","0"
"143","46","0","0"
"143","47","29.7","3.3"
"143","48","0","0"
"143","49","0","0"
"143","50","0","0"
"143","51","0","0"
"143","52","0.8","0.8"
"143","53","0","0"
"143","54","0","0"
"143","55","0","0"
"143","56","15.6","1.2"
"143","57","0","0"
"143","58","0","0"
"143","59","40.5","4.5"
"143","67","0","0"
"143","68","0","0"
"143","69","40.5","4.5"
"143","70","0","0"
"143","71","0","0"
"143","72","0","0"
"143","73","0","0"
"143","74","40.5","4.5"
"143","76","0","0"
"143","77","0","0"
"143","78","0","0"
"143","79","26","2"
"143","80","0","0"
"143","81","0","0"
"143","82","26","2"
"143","83","0","0"
"143","84","1","1"
"144","42","0","0"
"144","43","1","1"
"144","44","5.6","1.6"
"144","45","0","0"
"144","46","1","1"
"144","47","19.8","5.5"
"144","48","7.5","3"
"144","49","0","0"
"144","50","0.5","0.5"
"144","51","0","0"
"144","52","0.8","0.8"
"144","53","0","0"
"144","54","0","0"
"144","55","0.4","0.4"
"144","56","7.8","1.8"
"144","57","0","0"
"144","58","1.2","1.2"
"144","59","27","7.5"
"144","67","0","0"
"144","68","1.2","1.2"
"144","69","27","7.5"
"144","70","0","0"
